MonsterName,AttackName,isMelee,isRanged,isWeapon,isSpell,toHitBonus,reach,range,rangeMax,numberTargets,damageAverage,damageDice,damageType
Stone Creeper,Weaken Stone,False,False,False,False,0,None,None,None,0,None,None,None
Storm Maiden,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Storm Maiden,Thunderous Slam,True,False,True,False,5,5,None,None,1,6,1d6 + 3,bludgeoning
Storm Maiden,Throw Lightning,False,True,False,True,5,None,120,None,1,14,4d6,lightning
Stormboar,Tusk,True,False,True,False,7,5,None,None,1,11,2d6 + 4,slashing
Stormboar,Lightning Run (Recharge 6),False,False,False,False,0,None,None,None,0,None,None,None
Stormboar,Thunder Leap (Recharge 6),False,False,False,False,0,None,None,None,0,None,None,None
Strobing Fungus,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Strobing Fungus,Chemical Burn,True,True,True,False,5,5,30,120,1,13,3d6 + 3,acid
Sulsha,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Sulsha,Bite,True,False,True,False,6,5,None,None,1,7,1d6 + 4,piercing
Sulsha,Slam,True,False,True,False,6,5,None,None,1,13,2d8 + 4,bludgeoning
Sulsha,Tail Spur,True,False,True,False,6,10,None,None,1,6,1d4 + 4,piercing
Sulsha,Bomb,False,True,True,False,6,None,20,60,1,7,1d6 + 4,bludgeoning
Sulsha,Terrifying Display (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Swamp Lily,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Swamp Lily,Root,True,False,True,False,6,10,None,None,1,12,2d8 + 3,bludgeoning
Swamp Lily,Fake Feast,False,False,False,False,0,None,None,None,0,None,None,None
Swamp Naga,Bite,True,False,True,False,7,10,None,None,1,17,3d8 + 4,piercing
Swamp Naga,Constrict,True,False,True,False,7,5,None,None,1,14,3d6 + 4,bludgeoning
Swampgas Bubble,Pseudopod,True,False,True,False,5,5,None,None,1,6,1d6 + 3,bludgeoning
Swampgas Bubble,Suffocating Grasp,True,False,True,False,5,5,None,None,1,6,1d6 + 3,bludgeoning
Swarm of Compsognathus,Bite,True,False,True,False,4,0,None,None,1,None,None,None
Swarm of Esteron,Bites,True,False,True,False,5,0,None,None,1,None,None,None
Tar Ooze,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Tar Ooze,Pseudopod,True,False,True,False,7,5,None,None,1,7,1d6 + 4,bludgeoning
Tar Ooze,Hurl Tar,False,True,True,False,2,None,60,None,1,14,4d6,necrotic
Tembril,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Tembril,Bite,True,False,True,False,7,5,None,None,1,13,2d8 + 4,piercing
Tembril,Claws,True,False,True,False,7,5,None,None,1,11,2d6 + 4,slashing
Tembril,Maddening Chitter (Recharge 6),False,False,False,False,0,None,None,None,0,None,None,None
Tetomatli,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Tetomatli,Head Slam,True,False,True,False,8,5,None,None,1,21,3d10 + 5,bludgeoning
Tetomatli,Wing Buffet,True,False,True,False,8,5,None,None,1,12,2d6 + 5,bludgeoning
Tetomatli,Tremor (Recharge 6),False,False,False,False,0,None,None,None,0,None,None,None
Thin Giant,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Thin Giant,Consuming Bite,True,False,True,False,10,5,None,None,1,15,2d8 + 6,piercing
Thin Giant,Claw,True,False,True,False,10,20,None,None,1,13,2d6 + 6,slashing
Thornheart Guardian,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Thornheart Guardian,Barbed Greatsword,True,False,True,False,8,None,None,None,1,13,2d8 + 4,slashing
Thornheart Guardian,Thorny Whip,True,False,True,False,8,15,None,None,1,11,2d6 + 4,piercing
Thornheart Guardian,Grasp of the Briar (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Thrummren,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Thrummren,Gore,True,False,True,False,9,15,None,None,1,24,3d12 + 5,piercing
Thrummren,Hooves,True,False,True,False,9,10,None,None,1,14,2d8 + 5,bludgeoning
Thrummren,Thunder Stomp (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Tidehunter,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Tidehunter,Claw,True,False,True,False,7,10,None,None,1,13,2d8 + 4,bludgeoning
Tidehunter,Net,False,True,True,False,7,None,20,60,1,None,None,None
Tidehunter,Reel,False,False,False,False,0,None,None,None,0,None,None,None
Timingila,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Timingila,Bite,True,False,True,False,14,10,None,None,1,25,3d10 + 9,piercing
Timingila,Flipper,True,False,True,False,14,5,None,None,1,16,2d6 + 9,bludgeoning
Timingila,Tail Slap,True,False,True,False,14,20,None,None,1,18,2d8 + 9,bludgeoning
Timingila,Breach,False,False,False,False,0,None,None,None,0,None,None,None
Timingila,Resonating Roar (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Tormented Qiqirn,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Tormented Qiqirn,Bite,True,False,True,False,9,5,None,None,1,15,3d6 + 5,piercing
Tormented Qiqirn,Spiteful Howl,False,False,False,False,0,None,None,None,0,None,None,None
Tormented Qiqirn,Unnerving Whispers (Recharge 5-6),False,False,False,False,1,None,None,None,0,None,None,None
Transcendent Lunarchida,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Transcendent Lunarchida,Bite,True,False,True,False,6,5,None,None,1,10,2d6 + 3,necrotic
Transcendent Lunarchida,Claw,True,False,True,False,6,5,None,None,1,8,2d4 + 3,slashing
Transcendent Lunarchida,Web (Recharge 5-6),False,True,True,False,6,None,30,60,1,None,None,None
Transcendent Lunarchida,Lunar Beam (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Tree Skinner,Claw,True,False,True,False,5,5,None,None,1,6,1d6 + 3,slashing
Tree Skinner,Vine Whip (Tree Form Only),True,False,True,False,5,20,None,None,1,10,2d6 + 3,bludgeoning
Tree Skinner,Squeeze (Tree Form Only),False,False,False,False,0,None,None,None,0,None,None,None
Tricenatorus,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Tricenatorus,Bite,True,False,True,False,12,5,None,None,1,34,4d12 + 8,piercing
Tricenatorus,Gore,True,False,True,False,12,10,None,None,1,26,4d8 + 8,piercing
Tricenatorus,Tail Spike,False,True,True,False,12,None,150,300,1,26,4d8 + 8,piercing
Trollkin Raider,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Trollkin Raider,Bite,True,False,True,False,3,5,None,None,1,3,1d4 + 1,piercing
Trollkin Raider,Claw,True,False,True,False,3,5,None,None,1,3,1d4 + 1,slashing
Trollkin Raider,Spear,True,True,True,False,3,5,20,60,1,4,1d6 + 1,piercing
Tzepharion,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Tzepharion,Bite,True,False,True,False,7,5,None,None,1,13,2d8 + 4,piercing
Tzepharion,Claw,True,False,True,False,7,5,None,None,1,8,1d8 + 4,slashing
Tzepharion,Soul Jolt (Recharge 6),False,False,False,False,0,None,None,None,0,None,None,None
Ulnorya,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Ulnorya,Bite,True,False,True,False,7,5,None,None,1,13,2d8 + 4,piercing
Ulnorya,Claw,True,False,True,False,7,5,None,None,1,11,2d6 + 4,piercing
Ulnorya,Tentacle,True,False,True,False,7,10,None,None,1,5,1d4 + 3,bludgeoning
Ulnorya,Replicate (1/Day),False,False,False,False,0,None,None,None,0,None,None,None
Uridimmu,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Uridimmu,Bite,True,False,True,False,11,5,None,None,1,19,3d8 + 6,piercing
Uridimmu,Mace,True,False,True,False,11,5,None,None,1,13,2d6 + 6,bludgeoning
Uridimmu,Heavenly Roar (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Valkruung,Claws,True,False,True,False,5,5,None,None,1,6,1d6 + 3,slashing
Vallowex,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Vallowex,Spiked Tongue,True,False,True,False,8,15,None,None,1,14,2d8 + 5,piercing
Vallowex,Tail,True,False,True,False,8,5,None,None,1,16,2d10 + 5,bludgeoning
Vallowex,Swallow,False,False,False,False,0,None,None,None,0,None,None,None
Vallowex,Release Eggs (1/Week),False,False,False,False,0,None,None,None,0,None,None,None
Vangsluagh,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Vangsluagh,Tentacle Lash,True,False,True,False,5,10,None,None,1,12,2d8 + 3,bludgeoning
Vangsluagh,Sonic Bullet,False,True,False,True,5,None,120,None,1,10,3d6,thunder
Vangsluagh,Agonizing Trill (Recharge After a Short or Long Rest),False,False,False,False,0,None,None,None,0,None,None,None
Vent Linnorm,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Vent Linnorm,Bite,True,False,True,False,12,10,None,None,1,18,2d10 + 7,piercing
Vent Linnorm,Tail,True,False,True,False,12,20,None,None,1,16,2d8 + 7,bludgeoning
Vent Linnorm,Frightful Presence,False,False,False,False,0,None,None,None,0,None,None,None
Vent Linnorm,Inky Breath (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Veteran Swordbreaker Skeleton,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Veteran Swordbreaker Skeleton,Longsword,True,False,True,False,5,5,None,None,1,7,1d8 + 3,slashing
Veteran Swordbreaker Skeleton,Shortsword,True,False,True,False,5,5,None,None,1,6,1d6 + 3,piercing
Veteran Swordbreaker Skeleton,Heavy Crossbow,False,True,True,False,3,None,100,400,1,6,1d10 + 1,piercing
Vexxeh,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Vexxeh,Bite,True,False,True,False,8,5,None,None,1,9,1d8 + 5,piercing
Vexxeh,Claw,True,False,True,False,8,5,None,None,1,8,1d6 + 5,slashing
Viiret,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Viiret,Bite,True,False,True,False,5,5,None,None,1,12,2d8 + 3,piercing
Viiret,Vine,True,False,True,False,5,10,None,None,1,8,2d4 + 3,bludgeoning
Vine Drake,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Vine Drake,Bite,True,False,True,False,7,5,None,None,1,8,1d8 + 4,piercing
Vine Drake,Claw,True,False,True,False,7,5,None,None,1,7,1d6 + 4,slashing
Vine Drake,Vine Lash,True,False,True,False,7,10,None,None,1,8,1d8 + 4,bludgeoning
Vine Drake,Acid Breath (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Vine Golem,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Vine Golem,Thorned Vine,True,False,True,False,6,15,None,None,1,8,1d8 + 4,piercing
Vine Golem,Thorned Embrace,True,False,True,False,6,5,None,None,1,None,None,None
Virtuoso Lich,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Virtuoso Lich,Artistic Flourish,True,False,False,True,9,5,None,None,1,12,2d6 + 5,None
Virtuoso Lich,Corrupted Art,False,False,False,False,0,None,None,None,0,None,None,None
Virtuoso Lich,Call Muse,False,False,False,False,0,None,None,None,0,None,None,None
Voidpool,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Voidpool,Pseudopod,True,False,True,False,5,5,None,None,1,5,1d6 + 2,bludgeoning
Walled Horror,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Walled Horror,Spectral Claw,True,False,True,False,7,10,None,None,1,11,2d6 + 4,slashing
Walled Horror,Spectral Scream,False,True,False,True,7,None,60,None,1,18,4d8,psychic
Walled Horror,Entomb,False,False,False,False,0,None,None,None,0,None,None,None
Wanyudo,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Wanyudo,Bite,True,False,True,False,8,5,None,None,1,10,1d10 + 5,piercing
Wanyudo,Flaming Breath (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Wardu,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Wardu,Proboscis,True,False,True,False,7,5,None,None,1,11,2d6 + 4,piercing
Wardu,Segmented Gaze,False,False,False,False,1,None,None,None,0,None,None,None
Warmth Thief,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Warmth Thief,Freezing Claw,True,False,True,False,8,5,None,None,1,7,1d6 + 4,slashing
Web Zombie,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Web Zombie,Slam,True,False,True,False,3,5,None,None,1,4,1d6 + 1,bludgeoning
Wereowl,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Wereowl,Shortsword (Humanoid or Hybrid Form Only),True,False,True,False,6,5,None,None,1,6,1d6 + 3,piercing
Wereowl,Talon (Hybrid or Owl Form Only),True,False,True,False,5,5,None,None,1,9,2d6 + 2,slashing
Wereowl,Shortbow (Humanoid or Hybrid Form Only),False,True,True,False,6,None,80,320,1,6,1d6 + 3,piercing
Wereshark,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Wereshark,Bite (Shark or Hybrid Form Only),True,False,True,False,7,5,None,None,1,15,2d10 + 4,piercing
Wereshark,Trident (Humanoid or Hybrid Form Only),True,True,True,False,7,5,20,60,1,7,1d6 + 4,piercing
Werynax,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Werynax,Bite,True,False,True,False,7,5,None,None,1,9,1d10 + 4,piercing
Werynax,Claw,True,False,True,False,7,5,None,None,1,7,1d6 + 4,slashing
Werynax,Arcane Bombardment (Recharge 6),False,False,False,False,0,None,None,None,0,None,None,None
Werynax,Nature's Healing (2/Day),False,False,False,False,0,None,None,None,0,None,None,None
Wicked Skull,Pseudopod,True,False,True,False,5,5,None,None,1,5,1d4 + 3,bludgeoning
Wicked Skull,Petty Mockery,False,False,False,False,0,None,None,None,0,None,None,None
Willowhaunt,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Willowhaunt,Slam,True,False,True,False,6,10,None,None,1,9,1d12 + 3,bludgeoning
Willowhaunt,Provoke Murder,False,False,False,False,0,None,None,None,0,None,None,None
Willowhaunt,Whispers of Madness (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Windy Wailer,Chilling Touch,True,False,True,False,7,5,None,None,1,8,1d8 + 4,necrotic
Windy Wailer,Wind Blast,False,True,True,False,7,None,120,None,1,14,4d6,cold
Windy Wailer,Frightful Gale (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Winterghast,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Winterghast,Bite,True,False,True,False,5,5,None,None,1,7,1d8 + 3,piercing
Winterghast,Claw,True,False,True,False,5,5,None,None,1,10,2d6 + 3,slashing
Wintergrim,Fist,True,False,True,False,6,5,None,None,1,6,1d4 + 4,bludgeoning
Wintergrim,Handaxe,True,True,True,False,6,5,20,60,1,7,1d6 + 4,slashing
Woe Siphon,Siphoning Fist,True,False,True,False,6,5,None,None,1,7,1d6 + 4,bludgeoning
Woe Siphon,Cause Despair,False,False,False,False,0,None,None,None,0,None,None,None
Woe Siphon,Invisibility,False,False,False,False,0,None,None,None,0,None,None,None
Wood Ward,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Wood Ward,Slam,True,False,True,False,3,5,None,None,0,None,None,None
Wood Ward,Horror Gaze (1/Day),False,False,False,False,0,None,None,None,0,None,None,None
Wraith Bear,Life Drain,True,False,True,False,8,5,None,None,1,31,6d8 + 4,necrotic
Wraith Bear,Baleful Roar (Recharge 6),False,False,False,False,0,None,None,None,0,None,None,None
Xing Tian,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Xing Tian,Battleaxe,True,False,True,False,10,5,None,None,1,19,3d8 + 6,slashing
Xing Tian,Shield Slam,True,False,True,False,10,5,None,None,1,16,3d6 + 6,bludgeoning
Xing Tian,Dance of the Unyielding,False,False,False,False,0,None,None,None,0,None,None,None
Yaojing,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Yaojing,Sacred Fist,True,False,True,False,10,5,None,None,1,14,2d8 + 5,bludgeoning
Yaojing,Sacred Bolt,False,True,False,True,10,None,60,None,1,22,5d8,radiant
Yaojing,Blasphemer's Bane,False,False,False,False,0,None,None,None,0,None,None,None
Yaojing,Radiant Spin (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Yathon,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Yathon,Claw,True,False,True,False,8,5,5,None,1,14,2d8 + 5,slashing
Yathon,Greatsword,True,False,True,False,8,5,None,None,1,19,4d6 + 5,slashing
Yathon,Longbow,False,True,True,False,5,5,150,600,1,15,2d8 + 2,piercing
Yavalnoi,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Yavalnoi,Bite,True,False,True,False,6,5,None,None,1,14,2d10 + 3,piercing
Yavalnoi,Claw,True,False,True,False,6,5,None,None,1,7,1d8 + 3,slashing
Yavalnoi,Tail,True,False,True,False,6,10,None,None,1,10,2d6 + 3,bludgeoning
Yavalnoi,Luminous Burst (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Yavalnoi,Call of the Deep (1/Day),False,False,False,False,0,None,None,None,0,None,None,None
Young Blue Dragon Zombie,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Young Blue Dragon Zombie,Bite,True,False,True,False,9,10,None,None,1,16,2d10 + 5,piercing
Young Blue Dragon Zombie,Claw,True,False,True,False,9,5,None,None,1,12,2d6 + 5,slashing
Young Blue Dragon Zombie,Rotting Breath (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Young Boreal Dragon,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Young Boreal Dragon,Bite,True,False,True,False,8,10,None,None,1,16,2d10 + 5,piercing
Young Boreal Dragon,Claw,True,False,True,False,8,5,None,None,1,12,2d6 + 5,slashing
Young Boreal Dragon,Cinder Breath (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Young Imperial Dragon,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Young Imperial Dragon,Bite,True,False,True,False,10,10,None,None,1,17,2d10 + 6,piercing
Young Imperial Dragon,Claw,True,False,True,False,10,5,None,None,1,13,2d6 + 6,slashing
Young Imperial Dragon,Lightning Breath (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Yowler,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Yowler,Bite,True,False,True,False,4,5,None,None,1,4,1d4 + 2,piercing
Yowler,Claws,True,False,True,False,4,5,None,None,1,5,1d6 + 2,slashing
Yowler,Yowl,False,False,False,False,0,None,None,None,0,None,None,None
Yumerai,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Yumerai,Psychic Lash,True,False,False,True,5,5,None,None,1,7,2d6,psychic
Yumerai,Somnambulism,False,False,False,False,0,None,None,None,0,None,None,None
Zalikum,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Zalikum,Beak,True,False,True,False,7,10,None,None,1,13,2d8 + 4,piercing
Zalikum,Talon,True,False,True,False,7,5,None,None,1,11,2d6 + 4,slashing
Zalikum,Death-infused Desert Breath (Recharge 6),False,False,False,False,0,None,None,None,0,None,None,None
Zeitgeist,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Zeitgeist,Darting Rend (Darting Form Only),True,False,True,False,7,10,None,None,1,6,1d4 + 4,slashing
Zeitgeist,Sluggish Slam (Sluggish Form Only),True,False,True,False,6,None,None,None,1,12,2d8 + 3,bludgeoning
Zeitgeist,Tormented Scream (Recharge 5-6),False,False,False,False,0,None,None,None,0,None,None,None
Zouyu,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Zouyu,Bite,True,False,True,False,10,5,None,None,1,16,2d8 + 7,piercing
Zouyu,Claw,True,False,True,False,10,5,None,None,1,14,2d6 + 7,slashing
Zouyu,Alter Luck,False,False,False,False,0,None,None,None,0,None,None,None
Abaasy,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Abaasy,Iron Axe,True,False,True,False,8,10,None,None,1,None,None,None
Abaasy,Shield Shove,True,False,True,False,8,10,None,None,1,None,None,None
Abaasy,Spear,True,True,True,False,8,None,None,None,0,None,None,None
Abaasy,Eyebeam (Recharge 5-6),False,False,False,False,27,None,None,None,0,None,None,None
Ahu-Nixta Mechanon,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Ahu-Nixta Mechanon,Slam,True,False,True,False,5,5,None,None,1,None,None,None
Ahu-Nixta Mechanon,Utility Arm,False,False,False,False,0,None,None,None,0,None,None,None
Ahu-Nixta Mechanon,Adapt Appendage,False,False,False,False,0,None,None,None,0,None,None,None
Ahu-Nixta Mechanon,Repair (2/Day),False,False,False,False,0,None,None,None,0,None,None,None
Akanka,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Akanka,Bite,True,False,True,False,4,5,None,None,1,None,None,None
Akanka,Mirrored Carapace,False,False,False,False,0,None,None,None,0,None,None,None
Akanka,Spellcasting,False,False,False,False,3,None,None,None,0,None,None,None
Akkorokamui,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Alabroza,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Alabroza,Draining Fangs,True,False,True,False,4,5,None,None,1,6,1d8+2,piercing
Alabroza,Talons,True,False,True,False,4,5,None,None,1,5,1d6+2,slashing
Alabroza, Bloodfiend,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Alabroza, Bloodfiend,Beak (Fiend Form Only),True,False,True,False,5,5,None,None,1,12,2d8+3,piercing
Alabroza, Bloodfiend,Talons (Fiend Form Only),True,False,True,False,5,5,None,None,1,None,None,None
Alabroza, Bloodfiend,Broomstick (Humanoid Form Only),True,False,True,False,5,5,None,None,1,None,None,None
Alabroza, Bloodfiend,Hypnotic Gaze,False,False,False,False,12,None,None,None,0,None,None,None
Alabroza, Bloodfiend,Spellcasting,False,False,False,False,3,None,None,None,0,None,None,None
Alazai,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Alazai,Burning Slam,True,False,True,False,9,5,None,None,1,None,None,None
Alazai,Hurl Flame,False,True,False,True,9,120,None,None,1,None,None,None
Alazai,Scorching Aura (Recharge 6),False,False,False,False,22,None,None,None,0,None,None,None
Alke,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Alke,Beak,True,False,True,False,7,5,None,None,1,None,None,None
Alke,Claws,True,False,True,False,7,5,None,None,1,None,None,None
Alke,Piercing Roll (Recharge 4-6),False,False,False,False,0,None,None,None,0,None,None,None
Alliumite, Husker,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Alliumite, Husker,Gnarly Club,True,False,True,False,4,5,None,None,1,None,None,None
Alliumite, Husker,Taunting Threat,False,False,False,False,0,None,None,None,0,None,None,None
Alliumite, Rapscallion,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Alliumite, Rapscallion,Thorny Rapier,True,False,True,False,6,5,None,None,1,None,None,None
Alliumite, Rapscallion,Grapplevine Whip,True,False,True,False,6,10,None,None,1,None,None,None
Alpine Creeper,Gentle Dissolution,False,False,False,False,10,None,None,None,0,None,None,None
Alpine Creeper,Sleep Spores,False,False,False,False,13,None,None,None,0,None,None,None
Alpine Creeper,Cleaning Call (1/Day),False,False,False,False,0,None,None,None,0,None,None,None
Alseid, Woad Warrior,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Alseid, Woad Warrior,Greatsword,True,False,True,False,5,5,None,None,1,None,None,None
Alseid, Woad Warrior,Shortbow,False,True,True,False,6,None,None,None,0,None,None,None
Alseid, Woad Warrior,Dye Bomb (3/Day),False,False,False,False,13,None,None,None,0,None,None,None
Amphibolt,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Amphibolt,Bite,True,False,True,False,7,5,None,None,1,11,2d6+4,piercing
Amphibolt,Electric Tongue,True,False,True,False,7,20,None,None,1,None,None,None
Amphibolt,Swallow,False,False,False,False,14,None,None,None,0,None,None,None
Angel, Haladron,Bolt of Law,False,True,False,True,4,60,None,None,1,None,None,None
Angel, Haladron,Stitch (3/Day),False,False,False,False,0,None,None,None,0,None,None,None
Angel, Kalkydra,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Angel, Kalkydra,Bite,True,False,True,False,11,10,None,None,1,None,None,None
Angel, Kalkydra,Constrict,True,False,True,False,11,5,None,None,1,None,None,None
Angel, Kalkydra,Sunray,False,True,False,True,11,120,None,None,1,None,None,None
Angel, Kalkydra,Song of Sunrise (1/Day),False,False,False,False,0,None,None,None,0,None,None,None
Angel, Kalkydra,Spellcasting,False,False,False,False,3,None,None,None,0,None,None,None
Angel, Pelagic Deva,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Angel, Pelagic Deva,Trident,True,True,True,False,8,None,None,None,0,None,None,None
Angel, Pelagic Deva,Transforming Touch (5/Day),False,False,False,False,0,None,None,None,0,None,None,None
Angel, Psychopomp,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Angel, Psychopomp,Lantern Flail,True,False,True,False,5,5,None,None,1,None,None,None
Angel, Psychopomp,Divine Dictum (Recharge 5-6),False,False,False,False,22,None,None,None,0,None,None,None
Angel, Psychopomp,Unmake Contract (1/Day),False,False,False,False,0,None,None,None,0,None,None,None
Angel, Shrouded,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Angel, Shrouded,Justicar's Blade,True,False,True,False,10,5,None,None,1,None,None,None
Angel, Shrouded,Justicar's Blast,False,True,False,True,11,120,None,None,1,None,None,None
Angel, Shrouded,Spellcasting,False,False,False,False,3,None,None,None,0,None,None,None
Angel, Zirnitran,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Angel, Zirnitran,Anointed Claws,True,False,True,False,10,5,None,None,1,None,None,None
Angel, Zirnitran,Draconic Blast,False,True,False,True,13,120,None,None,1,None,None,None
Angel, Zirnitran,Sacred Flame Breath (Recharge 5-6),False,False,False,False,33,None,None,None,0,None,None,None
Animal Lord, Mammoth Queen,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Animal Lord, Mammoth Queen,Battleaxe (Humanoid or True Form),True,False,True,False,13,10,None,None,1,None,None,None
Animal Lord, Mammoth Queen,Gore (Elephantine or True Form),True,False,True,False,13,10,None,None,1,None,None,None
Animal Lord, Mammoth Queen,Trunk Slam,False,False,False,False,27,None,None,None,0,None,None,None
Animated Instrument,Trouble Clef,True,False,True,False,3,5,None,None,1,None,None,None
Animated Instrument,Orchestra Hit,False,True,False,True,4,60,None,None,1,None,None,None
Animated Instrument,Spirited Solo (Recharge 5-6),False,False,False,False,12,None,None,None,0,None,None,None
Animated Instrument,Courageous Anthem (1/Day),False,False,False,False,0,None,None,None,0,None,None,None
Animated Instrument, Quartet,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Animated Instrument, Quartet,Trouble Clef,True,False,True,False,5,5,None,None,1,None,None,None
Animated Instrument, Quartet,Orchestra Hit,False,True,False,True,6,60,None,None,1,None,None,None
Animated Instrument, Quartet,Musical Arrangement,False,False,False,False,0,None,None,None,0,None,None,None
Animated Instrument, Symphony,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Animated Instrument, Symphony,Hammer Note,True,False,True,False,9,None,None,None,0,None,None,None
Animated Instrument, Symphony,Pulsating Cacophony,False,True,False,True,11,60,None,None,1,None,None,None
Animated Offal,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Animated Offal,Pseudopod,True,False,True,False,8,10,None,None,1,None,None,None
Aphasian Abomination,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Aphasian Abomination,Force Blast,True,True,False,True,9,None,None,None,0,None,None,None
Arcane Leviathan,Multiattack,False,False,False,False,0,None,None,None,0,None,None,None
Arcane Leviathan,Claw,True,False,True,False,13,15,None,None,1,None,None,None
Arcane Leviathan,Slam,True,False,True,False,13,5,None,None,1,None,None,None
